published_utc,run_date,comp,fixture_id,kickoff_utc,league,home,away,model,p_HOME_WIN,p_DRAW,p_AWAY_WIN,p_OVER_1_5,p_OVER_2_5,p_UNDER_2_5,p_UNDER_3_5,p_BTTS,p_GOALS_1_3,p_GOALS_2_3,p_UPSET,backed
2026-09-19T07:48:19Z,2026-09-19,cups,1638724,2026-09-19T14:00:00Z,FA_Cup_England,Swindon Supermarine,Weymouth,v3/binary,0.4020,0.2877,0.3103,0.9498,0.5130,0.4353,0.5871,0.5722,0.6192,0.5841,0.2778,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638893,2026-09-19T14:00:00Z,FA_Cup_England,Thame United,Exmouth,v3/binary,0.5880,0.1182,0.2938,0.9335,0.6140,0.3642,0.6365,0.4436,0.6478,0.5539,0.2264,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638725,2026-09-19T14:00:00Z,FA_Cup_England,Tiverton Town,Sholing,v3/binary,0.2005,0.1025,0.6970,0.9227,0.7529,0.2631,0.5629,0.6007,0.5897,0.5152,0.2891,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638726,2026-09-19T14:00:00Z,FA_Cup_England,Tonbridge Angels,Ramsgate,v3/binary,0.6520,0.1063,0.2417,0.8079,0.8047,0.1905,0.3784,0.6272,0.3878,0.2755,0.2202,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638815,2026-09-19T14:00:00Z,FA_Cup_England,Torquay,AFC Stoneham,v3/binary,0.5787,0.1766,0.2447,0.8735,0.5911,0.3687,0.5741,0.5713,0.6020,0.4482,0.0637,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638698,2026-09-19T14:00:00Z,FA_Cup_England,United of Manchester,Ossett United,v3/binary,0.3724,0.2543,0.3732,0.6960,0.5536,0.4044,0.4833,0.3801,0.5179,0.2572,0.1772,
2026-09-19T07:48:19Z,2026-09-19,cups,1638727,2026-09-19T14:00:00Z,FA_Cup_England,Uxbridge,Farnborough,v3/binary,0.2361,0.1328,0.6310,0.8819,0.5819,0.3640,0.7093,0.7134,0.7258,0.6140,0.3365,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1637525,2026-09-19T14:00:00Z,Taca_de_Portugal,Vitória de Sernache,Varzim,v3/binary,0.3508,0.0942,0.5550,0.7352,0.6808,0.3537,0.7444,0.5294,0.6994,0.4472,0.2371,OVER_2_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638728,2026-09-19T14:00:00Z,FA_Cup_England,Waltham Abbey,Dagenham & Redbridge,v3/binary,0.3219,0.1294,0.5487,0.9118,0.7002,0.2984,0.5423,0.5732,0.5562,0.4212,0.2006,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638729,2026-09-19T14:00:00Z,FA_Cup_England,Walton & Hersham,Horsham,v3/binary,0.3673,0.1758,0.4569,0.9188,0.5877,0.3941,0.5383,0.4936,0.5265,0.4883,0.2395,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638816,2026-09-19T14:00:00Z,FA_Cup_England,Warrington Town,South Liverpool,v3/binary,0.5047,0.2202,0.2752,0.8350,0.6300,0.3586,0.5226,0.5711,0.5061,0.4129,0.3043,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638817,2026-09-19T14:00:00Z,FA_Cup_England,Weston-super-Mare,Wimborne Town,v3/binary,0.5397,0.0980,0.3623,0.9347,0.6043,0.3681,0.6936,0.3609,0.6652,0.5438,0.0500,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638818,2026-09-19T14:00:00Z,FA_Cup_England,Witham Town,St Albans City,v3/binary,0.5773,0.2518,0.1709,0.8028,0.5834,0.3829,0.6167,0.5377,0.5046,0.4322,0.0500,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,cups,1638731,2026-09-19T14:00:00Z,FA_Cup_England,Woodford Town,Mulbarton Wanderers,v3/binary,0.3360,0.4043,0.2596,0.7763,0.4588,0.5080,0.6513,0.5544,0.5250,0.4457,0.3009,OVER_1_5
2026-09-19T07:48:19Z,2026-09-19,women,1495558,2026-09-19T11:00:00Z,Damallsvenskan_Sweden,AIK W,Hammarby W,v3/binary,0.2315,0.0618,0.7066,0.8164,0.6535,0.3558,0.5937,0.5733,0.6262,0.4026,0.1268,
2026-09-19T07:48:19Z,2026-09-19,women,1607680,2026-09-19T16:30:00Z,England_WSL,Arsenal W,Manchester United W,v3/binary,0.7915,0.1593,0.0492,0.6935,0.5564,0.4253,0.7520,0.5539,0.6075,0.4790,0.0500,
2026-09-19T07:48:19Z,2026-09-19,women,1573585,2026-09-19T16:00:00Z,Primera_Division_Femenina,Atletico Madrid W,Edf Logrono W,v3/binary,0.6311,0.1541,0.2148,0.9275,0.6032,0.3402,0.6178,0.5872,0.6476,0.5438,0.0807,
2026-09-19T07:48:19Z,2026-09-19,women,1593135,2026-09-19T12:00:00Z,Frauen_Bundesliga,Bayern Munich W,FC Koln W,v3/binary,0.8413,0.0644,0.0943,0.9500,0.6710,0.3350,0.6466,0.6402,0.5849,0.5547,0.0964,
2026-09-19T07:48:19Z,2026-09-19,women,1607679,2026-09-19T11:45:00Z,England_WSL,Chelsea W,Birmingham City W,v3/binary,0.8578,0.0970,0.0451,0.7966,0.6156,0.3571,0.4988,0.6488,0.4786,0.3639,0.0500,
2026-09-19T07:48:19Z,2026-09-19,women,1495559,2026-09-19T13:00:00Z,Damallsvenskan_Sweden,Eskilstuna United W,Häcken W,v3/binary,0.1552,0.0480,0.7969,0.7201,0.3754,0.5885,0.6495,0.3349,0.6600,0.3686,0.2551,UPSET
2026-09-19T07:48:19Z,2026-09-19,women,1573589,2026-09-19T14:00:00Z,Primera_Division_Femenina,Espanyol W,Madrid CFF W,v3/binary,0.3360,0.3155,0.3485,0.8793,0.3850,0.5742,0.7483,0.4940,0.6707,0.5595,0.2818,UNDER_3_5
2026-09-19T07:48:19Z,2026-09-19,women,1573586,2026-09-19T10:00:00Z,Primera_Division_Femenina,FC Levante Badalona W,Real Sociedad W,v3/binary,0.0983,0.1372,0.7228,0.8021,0.5474,0.3768,0.7078,0.5326,0.7282,0.5116,0.2900,AWAY_WIN
2026-09-19T07:48:19Z,2026-09-19,women,1580934,2026-09-19T19:00:00Z,Feminine_Division,Montpellier W,Marseille W,v3/binary,0.2465,0.2254,0.5280,0.7452,0.5681,0.4593,0.7614,0.6492,0.7871,0.5366,0.3736,UPSET
2026-09-19T07:48:19Z,2026-09-19,women,1508550,2026-09-19T22:30:00Z,USA_NWSL,North Carolina Courage W,NJ/NY Gotham FC W,v3/binary,0.4731,0.0739,0.4530,0.8348,0.7228,0.2305,0.5022,0.4017,0.4466,0.3538,0.2820,UPSET
2026-09-19T07:48:19Z,2026-09-19,women,1508549,2026-09-19T20:00:00Z,USA_NWSL,Orlando Pride W,Portland Thorns W,v3/binary,0.5708,0.1315,0.2977,0.6437,0.5313,0.4292,0.6464,0.4453,0.5844,0.3244,0.2606,UPSET
2026-09-19T07:48:19Z,2026-09-19,women,1573591,2026-09-19T18:30:00Z,Primera_Division_Femenina,Real Madrid W,Valencia W,v3/binary,0.7449,0.1453,0.1098,0.9012,0.4957,0.4833,0.6857,0.2466,0.5993,0.5569,0.0500,
2026-09-19T07:48:19Z,2026-09-19,women,1495563,2026-09-19T13:00:00Z,Damallsvenskan_Sweden,Uppsala W,Brommapojkarna W,v3/binary,0.3180,0.0494,0.6326,0.9148,0.7091,0.2494,0.4987,0.6053,0.4688,0.2582,0.1698,
2026-09-19T07:48:19Z,2026-09-19,women,1495564,2026-09-19T11:00:00Z,Damallsvenskan_Sweden,Vittsjö W,Växjö W,v3/binary,0.6198,0.1971,0.1831,0.7913,0.3660,0.5851,0.8530,0.5104,0.8142,0.6354,0.3196,UPSET
